level_0,index,Address,Area,Broker,Broker_Company,Distance,New,Price,Price/m2,Rooms,Title,url,lon,lat,Street,StreetNumber,Neigh,City,Construction_Year,Type,Zip_Region,bathroom,Modernization,Precision
51,175,"Kavalierstr. 19B, Pankow (Ortsteil), Berlin",145.0,Herr Kooperation mit Johannes Rudert Immobilien,Rüdiger Wilkanowski Immobilien,0.76,0.0,649.0,4.476,5 ,"Nur 3,48 % Provision - 5 Zimmer Altbauwohnung mit toller Aufteilung, 2 Balkonen und 2% Rendite",https://www.immobilienscout24.de/expose/122176345,13.4096253,52.5735316,Kavalierstr.,19B, Pankow (Ortsteil), Berlin,1906.0, Erdgeschosswohnung ,"13187 Berlin, Pankow (Ortsteil)",2.0,,1.0
54,174,"Kavalierstraße 19 B, Pankow (Ortsteil), Berlin",141.0,Herr Olaf Kopp,Kopp ImmobilienService,0.76,0.0,639.0,4.532,5 ,"ca. 2,2 % Rendite - vermietete Altbauwohnung nahe dem Schlosspark",https://www.immobilienscout24.de/expose/114396018,13.4117638,52.5715091,Kavalierstraße 19,B, Pankow (Ortsteil), Berlin,1906.0, Hochparterre ,"13187 Berlin / Pankow, Pankow (Ortsteil)",2.0,,1.0
60,135,"Kavalierstraße 19 B, Pankow (Ortsteil), Berlin",96.0,Herr Olaf Kopp,Kopp ImmobilienService,0.77,0.0,419.0,4.365,3 ,vermietete Altbauwohnung mit Loggia und Erker nahe dem Schlosspark,https://www.immobilienscout24.de/expose/114415462,13.4117638,52.5715091,Kavalierstraße 19,B, Pankow (Ortsteil), Berlin,1906.0, Etagenwohnung ,"13187 Berlin / Pankow, Pankow (Ortsteil)",1.0,,1.0
61,200,"Niederschönhausen, Berlin",178.0,Herr Michael Dischreit,Coesfeldt GmbH,0.78,0.0,799.0,4.489,5 ,Pankow - Bestlage: 5 Zimmer Altbau-Wohnung - vermietet (Kapitalanlage),https://www.immobilienscout24.de/expose/114418912,13.401397,52.5858062,,,Niederschönhausen, Berlin,1905.0, Etagenwohnung ,"13187 Berlin / Pankow, Niederschönhausen",,,0.0
62,77,"Pankow (Ortsteil), Berlin",70.0,Lutz W. Potempa,Engel + Zybell Immobilienberatungs- und Vertriebs GmbH & Co.KG,0.78,1.0,278.0,3.971,2 ,NEUInvestment im Flora-Kiez,https://www.immobilienscout24.de/expose/123563089,13.4030903,52.5660169,,,Pankow (Ortsteil), Berlin,, Etagenwohnung ,"13187 Berlin, Pankow (Ortsteil)",,,0.0
63,152,"Kavalierstr. 19a., Pankow (Ortsteil), Berlin",101.75,Frau Britta C. Gruttmann,Gruttmann Immobilien GmbH,0.78,1.0,499.0,4.904,4 ,"NEUNUR 3,57% PROVISION - SCHÖNER ALTBAU MIT GARTEN & PKW-STELLPLATZ-OPTION - ZUR ZEIT VERMIETET",https://www.immobilienscout24.de/expose/123312340,13.409953,52.5736122,Kavalierstr.,19a., Pankow (Ortsteil), Berlin,1906.0, Erdgeschosswohnung ,"13187 Pankow, Pankow (Ortsteil)",1.0,,1.0
71,165,"Kavalierstraße 7, Pankow (Ortsteil), Berlin",97.89,FORTIS Real Estate Investment AG,FORTIS Real Estate Investment AG,0.79,0.0,573.0,5.854,4 ,Helle 4-Zimmer-Altbauwohnung mit Balkon nähe Schlosspark in Pankow - provisionsfrei!,https://www.immobilienscout24.de/expose/119421918,13.4110119,52.5723262,Kavalierstraße,7, Pankow (Ortsteil), Berlin,1926.0, Etagenwohnung ,"13187 Berlin, Pankow (Ortsteil)",,,1.0
70,139,"Kavalierstraße 5, Pankow (Ortsteil), Berlin",85.12,FORTIS Real Estate Investment AG,FORTIS Real Estate Investment AG,0.79,0.0,450.0,5.287000000000001,3 ,Geräumige 3-Zimmer-Altbauwohnung mit Balkon in Berlin-Pankow - provisionsfrei!,https://www.immobilienscout24.de/expose/119421830,13.4111022,52.572185,Kavalierstraße,5, Pankow (Ortsteil), Berlin,1926.0, Hochparterre ,"13187 Berlin, Pankow (Ortsteil)",,,1.0
69,138,"Kavalierstraße 7, Pankow (Ortsteil), Berlin",84.92,FORTIS Real Estate Investment AG,FORTIS Real Estate Investment AG,0.79,0.0,449.0,5.287000000000001,3 ,Geräumige 3-Zimmer-Altbauwohnung zum sofortigen Bezug - provisionsfrei!,https://www.immobilienscout24.de/expose/119421859,13.4110119,52.5723262,Kavalierstraße,7, Pankow (Ortsteil), Berlin,1926.0, Etagenwohnung ,"13187 Berlin, Pankow (Ortsteil)",,,1.0
68,137,"Kavalierstraße 5, Pankow (Ortsteil), Berlin",74.88,FORTIS Real Estate Investment AG,FORTIS Real Estate Investment AG,0.79,0.0,435.0,5.809,3 ,Geräumige 3-Zimmer-Altbauwohnung mit Balkon in Berlin-Pankow - provisionsfrei!,https://www.immobilienscout24.de/expose/119421850,13.4111022,52.572185,Kavalierstraße,5, Pankow (Ortsteil), Berlin,1926.0, Etagenwohnung ,"13187 Berlin, Pankow (Ortsteil)",,,1.0
67,131,"Kavalierstraße 7, Pankow (Ortsteil), Berlin",74.73,FORTIS Real Estate Investment AG,FORTIS Real Estate Investment AG,0.79,0.0,409.0,5.473,3 ,Bezugsfreie 3-Zimmer-Altbauwohnung in Pankow nahe Schlosspark - provisionsfrei!,https://www.immobilienscout24.de/expose/119421894,13.4110119,52.5723262,Kavalierstraße,7, Pankow (Ortsteil), Berlin,1926.0, Etagenwohnung ,"13187 Berlin, Pankow (Ortsteil)",,,1.0
65,91,"Tschaikowskistraße 13, Niederschönhausen, Berlin",53.37,Frau Manuela Königsfeld,Picaflor Immobilien GmbH,0.79,0.0,299.0,5.602,2 ,Erstbezug nach Sanierung   //    HIER können Sie einziehen!  ,https://www.immobilienscout24.de/expose/120502407,13.401015648516253,52.57701635,Tschaikowskistraße,13, Niederschönhausen, Berlin,1912.0, Etagenwohnung ,"13156 Berlin, Niederschönhausen",,,1.0
64,125,"Kavalierstraße 5, Pankow (Ortsteil), Berlin",73.49,FORTIS Real Estate Investment AG,FORTIS Real Estate Investment AG,0.79,0.0,395.0,5.375,3 ,Helle 3-Zimmer-Altbauwohnung nahe Schlosspark Schönhausen in Pankow - provisionsfrei!,https://www.immobilienscout24.de/expose/119202256,13.4111022,52.572185,Kavalierstraße,5, Pankow (Ortsteil), Berlin,1926.0, Hochparterre ,"13187 Berlin, Pankow (Ortsteil)",,,1.0
66,68,"Tschaikowskistraße 13, Niederschönhausen, Berlin",44.26,Frau Manuela Königsfeld,Picaflor Immobilien GmbH,0.79,0.0,250.0,5.648,2 ,"HIER können Sie einziehen! Großzügige Eigentumswohnung, Einbauküche neu ",https://www.immobilienscout24.de/expose/120502415,13.401015648516253,52.57701635,Tschaikowskistraße,13, Niederschönhausen, Berlin,1912.0, Etagenwohnung ,"13156 Berlin, Niederschönhausen",1.0,,1.0
72,157,"Kavalierstr. 19c_h, Pankow (Ortsteil), Berlin",101.75,Frau Britta C. Gruttmann,Gruttmann Immobilien GmbH,0.8,1.0,516.815,5.079,4 ,NEUPROVISIONSFREI - SCHÖNER ALTBAU MIT GARTEN & PKW-STELLPLATZ-OPTION - ZUR ZEIT VERMIETET,https://www.immobilienscout24.de/expose/123460505,13.4117638,52.5715091,Kavalierstr.,19c_h, Pankow (Ortsteil), Berlin,1906.0, Erdgeschosswohnung ,"13187 Pankow, Pankow (Ortsteil)",1.0,,1.0
73,153,"Kavalierstr. 19af, Pankow (Ortsteil), Berlin",101.75,Frau Britta C. Gruttmann,Gruttmann Immobilien GmbH,0.8,1.0,499.0,4.904,4 ,"NEUNUR 3,57% PROVISION - SCHÖNER ALTBAU MIT GARTEN & PKW-STELLPLATZ-OPTION - ZUR ZEIT VERMIETET",https://www.immobilienscout24.de/expose/123063566,13.4117638,52.5715091,Kavalierstr.,19af, Pankow (Ortsteil), Berlin,1906.0, Erdgeschosswohnung ,"13187 Pankow, Pankow (Ortsteil)",1.0,,1.0
74,15,"Steegerstraße 73, Gesundbrunnen, Berlin",32.74,von privat,,0.81,1.0,169.0,5.162000000000001,1 ,"NEUStilvolle, neuwertige 1-Zimmer-EG-Wohnung möbliert, Einbauküche, eigener Garten in Wedding, Berlin",https://www.immobilienscout24.de/expose/123406593,13.393358574301834,52.56385795,Steegerstraße,73, Gesundbrunnen, Berlin,1914.0, Erdgeschosswohnung ,"13359 Berlin, Gesundbrunnen",1.0, zuletzt 2015 ,1.0
75,160,"Kavalierstraße 10, Pankow (Ortsteil), Berlin",82.62,Daniela Dreßner,TRENDCITY GmbH,0.82,0.0,540.0,6.5360000000000005,3 ,Daniela DreßnerTRENDCITY GmbH,https://www.immobilienscout24.de/expose/107117266,13.4111984,52.5726591,Kavalierstraße,10, Pankow (Ortsteil), Berlin,1902.0, Dachgeschoss ,"13187 Berlin, Pankow (Ortsteil)",1.0, zuletzt 2016 ,1.0
76,43,"Gaillardstraße 22, Pankow (Ortsteil), Berlin",53.0,ESCON GmbH,ESCON GmbH,0.83,1.0,209.0,3.943,2 ,NEUSchöne 2-Zimmerwohnung im Flora-Kiez von Berlin-Pankow,https://www.immobilienscout24.de/expose/123687441,13.399751109123349,52.56255375,Gaillardstraße,22, Pankow (Ortsteil), Berlin,1910.0, Etagenwohnung ,"13187 Berlin / Pankow, Pankow (Ortsteil)",1.0,,1.0
83,92,"Sternstraße 10, Gesundbrunnen, Berlin",63.23,Herr Leonard Topcu,LI.VE Immobilien,0.85,0.0,299.0,4.729,3 ,"Bezugsfrei! Hochwertig sanierte Altbauwohnung! 3 Zimmer, Bad, Wohnküche u. Balkon Nahe Bürgerpark",https://www.immobilienscout24.de/expose/120493720,13.3903959,52.5650505,Sternstraße,10, Gesundbrunnen, Berlin,1927.0, Etagenwohnung ,"13359 Berlin, Gesundbrunnen",1.0, zuletzt 2020 ,1.0
82,123,"Wolfshagener Strasse 82, Pankow (Ortsteil), Berlin",104.98,Daniela Dreßner,TRENDCITY GmbH,0.85,0.0,390.0,3.715,3 ,Vermietete Eigentumswohnung im gepflegten Altbau,https://www.immobilienscout24.de/expose/114469505,13.4116093,52.5728251,Wolfshagener Strasse,82, Pankow (Ortsteil), Berlin,1902.0, Erdgeschosswohnung ,"13187 Berlin, Pankow (Ortsteil)",1.0, zuletzt 2016 ,1.0
81,6,"Gesundbrunnen, Berlin",44.0,David Günner,Guenner Immobilien,0.85,1.0,149.0,3.386,1 ,"NEUGroßzügige Einraum-Wohnung Nähe Wollankstrasse zu verkaufen!",https://www.immobilienscout24.de/expose/123516926,13.384846,52.5509201,,,Gesundbrunnen, Berlin,1900.0, Etagenwohnung ,"13359 Berlin, Gesundbrunnen",1.0,,0.0
78,9,"Gesundbrunnen, Berlin",44.0,David Günner,Guenner Immobilien,0.85,1.0,159.0,3.614,1 ,"NEUGroßzügige Einraum-Wohnung Nähe Wollankstrasse zu verkaufen!",https://www.immobilienscout24.de/expose/122968146,13.384846,52.5509201,,,Gesundbrunnen, Berlin,1900.0, Etagenwohnung ,"13359 Berlin, Gesundbrunnen",1.0,,0.0
79,142,"Wolfshagener Str. 82, Pankow (Ortsteil), Berlin",100.95,Daniela Dreßner,TRENDCITY GmbH,0.85,0.0,475.0,4.705,3 ,Vermietete Dachgeschosswohnung im grünen Pankow ,https://www.immobilienscout24.de/expose/113391039,13.4116093,52.5728251,Wolfshagener Str.,82, Pankow (Ortsteil), Berlin,1902.0, Dachgeschoss ,"13187 Berlin, Pankow (Ortsteil)",1.0, zuletzt 2016 ,1.0
77,89,"Gesundbrunnen, Berlin",63.23,Herr Henner Fink,Salaground Services GmbH & Co. KG,0.85,1.0,299.0,4.729,"2,5 ","NEUAttraktive, sanierte 2,5-Zimmerwohnung im schönen Altbaugebäude",https://www.immobilienscout24.de/expose/123597437,13.384846,52.5509201,,,Gesundbrunnen, Berlin,1927.0, Hochparterre ,"13359 Berlin, Gesundbrunnen",1.0,,0.0
80,194,"Wolfshagener Str. 82, Pankow (Ortsteil), Berlin",151.51,Daniela Dreßner,TRENDCITY GmbH,0.85,1.0,730.0,4.8180000000000005,4 ,NEUGroßzügige Dachgeschosswohnung in Pankow,https://www.immobilienscout24.de/expose/114478831,13.4116093,52.5728251,Wolfshagener Str.,82, Pankow (Ortsteil), Berlin,1902.0, Dachgeschoss ,"13187 Berlin, Pankow (Ortsteil)",1.0, zuletzt 2016 ,1.0
84,33,"Niederschönhausen, Berlin",42.41,Firma Ihr berlinraum! Verkaufsteam,berlinraum,0.86,1.0,195.0,4.598,2 ,NEURenditeobjekt oder Zweizimmerwohnung in einem Hotelkomplex? Hier ist beides möglich.,https://www.immobilienscout24.de/expose/123356433,13.401397,52.5858062,,,Niederschönhausen, Berlin,1995.0, Etagenwohnung ,"13156 Berlin, Niederschönhausen",,,0.0
85,16,"Niederschönhausen, Berlin",45.0,Ihr McMakler Team,McMakler GmbH,0.87,0.0,169.0,3.756,2 ,Für Anleger oder Pendler: Attraktives Paket aus 2 Hotelzimmern in Niederschönhausen,https://www.immobilienscout24.de/expose/121967628,13.401397,52.5858062,,,Niederschönhausen, Berlin,1995.0,,"13156 Berlin, Niederschönhausen",2.0,,0.0
86,37,"Hermann-Hesse-Straße 53, Niederschönhausen, Berlin",52.47,Frau Corinne Adolph,Content Immobilien GmbH,0.88,0.0,198.0,3.774,2 ,VERKAUFT*Ein Flügelschlag zur Schönholzer Heide! 2 Zimmer-Wohnung zum wohlfühlen erwartet SIE!*,https://www.immobilienscout24.de/expose/118109860,13.3951086,52.5775001,Hermann-Hesse-Straße,53, Niederschönhausen, Berlin,1995.0, Etagenwohnung ,"13156 Berlin, Niederschönhausen",1.0,,1.0
87,204,"Pankow (Ortsteil), Berlin",200.0,Frau Bettina Wegner,Wohllebe Immobilien,0.92,1.0,899.0,4.495,6 ,NEUNahe Schlosspark: gepflegte Stuckaltbau-ETW mit Aufzug und ruhigem Balkon,https://www.immobilienscout24.de/expose/123529352,13.4030903,52.5660169,,,Pankow (Ortsteil), Berlin,1905.0, Etagenwohnung ,"13187 Berlin, Pankow (Ortsteil)",2.0,,0.0
88,59,"Niederschönhausen, Berlin",60.0,Frau Ariela Ulmer,FUNK IMMOBILIEN GMBH,1.06,0.0,240.0,4.0,2 ,Vermietete 2-Zimmer-Wohnung mit Gartenanteil in NSH,https://www.immobilienscout24.de/expose/121488133,13.401397,52.5858062,,,Niederschönhausen, Berlin,1909.0, Terrassenwohnung ,"13156 Berlin, Niederschönhausen",1.0,,0.0
89,69,"Niederschönhausen, Berlin",63.0,Frau Ariela Ulmer,FUNK IMMOBILIEN GMBH,1.06,0.0,252.0,4.0,2 ,Vermietete 2-Zimmer-Wohnung mit kleinem Gartenanteil,https://www.immobilienscout24.de/expose/121308678,13.401397,52.5858062,,,Niederschönhausen, Berlin,1909.0, Terrassenwohnung ,"13156 Berlin, Niederschönhausen",1.0,,0.0
90,99,"Pankow (Ortsteil), Berlin",56.0,Allg.Grund & Boden Fundus Wohneigentums GmbH (J),Allgemeiner Grund & Boden Fundus,1.08,0.0,320.0,5.714,2 ,Hervorragendes Investment! Sanierter und vermieteter Altbau in Pankow,https://www.immobilienscout24.de/expose/115669417,13.4030903,52.5660169,,,Pankow (Ortsteil), Berlin,1905.0,,"13187 Berlin, Pankow (Ortsteil)",1.0,,0.0
91,100,"Pankow (Ortsteil), Berlin",56.0,Allg.Grund & Boden Fundus Wohneigentums GmbH (J),Allgemeiner Grund & Boden Fundus,1.1,0.0,320.0,5.714,2 ,3% Rendite! Wo gibt es denn das noch? Sanierter und vermieteter Altbau in Pankow,https://www.immobilienscout24.de/expose/115617518,13.4030903,52.5660169,,,Pankow (Ortsteil), Berlin,1905.0,,"13187 Berlin, Pankow (Ortsteil)",1.0,,0.0
92,122,"Pastor-Niemöller-Platz X, Niederschönhausen, Berlin",94.0,Herr Aleksander Vukas,AV Immobilien Berlin - Real Estate Consulting & Agency,1.12,0.0,390.0,4.149,4 ,"4 Zimmer-Wohnung mit 2 kl. Terrassen, Gartenanteil, TG Stellplatz, vermietet bis 08.2021",https://www.immobilienscout24.de/expose/120101564,13.3981011,52.5792866,Pastor-Niemöller-Platz,X, Niederschönhausen, Berlin,1996.0, Erdgeschosswohnung ,"13156 Berlin, Niederschönhausen",1.0,,1.0
93,119,"Niederschönhausen, Berlin",94.0,Ilya Khmelnitsky,C.I.R. Capital Investment Real Estate Group GmbH,1.15,1.0,380.0,4.043,4 ,NEU4-Zimmer Familienwohnung mit Garten und Garage im grünen Pankow.,https://www.immobilienscout24.de/expose/123371580,13.401397,52.5858062,,,Niederschönhausen, Berlin,1996.0, Erdgeschosswohnung ,"13156 Berlin, Niederschönhausen",1.0, zuletzt 2012 ,0.0
94,48,"Niederschönhausen, Berlin",53.0,Engel & Völkers Berlin Mitte,Engel & Völkers Berlin Mitte GmbH,1.15,0.0,219.0,4.132,2 ,Pied-à-terre im grünen und zentralen Niederschönhausen,https://www.immobilienscout24.de/expose/120031584,13.401397,52.5858062,,,Niederschönhausen, Berlin,1996.0, Etagenwohnung ,"13156 Berlin, Niederschönhausen",1.0,,0.0
95,121,"Niederschönhausen, Berlin",94.0,Ilya Khmelnitsky,C.I.R. Capital Investment Real Estate Group GmbH,1.15,0.0,390.0,4.149,4 ,4-Zimmer Familienwohnung mit Garten im grünen Pankow.,https://www.immobilienscout24.de/expose/122205459,13.401397,52.5858062,,,Niederschönhausen, Berlin,1996.0, Erdgeschosswohnung ,"13156 Berlin, Niederschönhausen",1.0, zuletzt 2012 ,0.0
96,56,"Pastor-Niemöller-Platz 6, Niederschönhausen, Berlin",59.75,Herr Frank Wagner,Max Müller Immobilien,1.15,0.0,239.0,4.0,2 ,"2-Zimmer-Wohnung und TG-Stellplatz (Duplex), Bezugsfrei ab 01.01.2021",https://www.immobilienscout24.de/expose/122584874,13.3977329,52.580268,Pastor-Niemöller-Platz,6, Niederschönhausen, Berlin,1996.0, Etagenwohnung ,"13156 Berlin, Niederschönhausen",1.0,,1.0
97,57,"Niederschönhausen, Berlin",53.0,Engel & Völkers Berlin Mitte,Engel & Völkers Berlin Mitte GmbH,1.15,0.0,239.0,4.509,2 ,Erstbezug nach Sanierung!,https://www.immobilienscout24.de/expose/120031762,13.401397,52.5858062,,,Niederschönhausen, Berlin,1996.0, Etagenwohnung ,"13156 Berlin, Niederschönhausen",1.0,,0.0
98,148,"Pankow (Ortsteil), Berlin",106.17,Frau Nadine Jütte,Be Part of Berlin Vermittlungs GmbH,1.16,0.0,495.0,4.662,3 ,SONNENDURCHFLUTET! GROßZÜGIGES DACHGESCHOSS MIT 2 BALKONEN IN REPRÄSENTATIVEM ALTBAU! PROVISIONSFREI,https://www.immobilienscout24.de/expose/122160077,13.4030903,52.5660169,,,Pankow (Ortsteil), Berlin,1900.0, Dachgeschoss ,"13187 Berlin, Pankow (Ortsteil)",1.0,,0.0
99,35,"Pankow (Ortsteil), Berlin",39.0,Herr Yannic Landfried,KENSINGTON Finest Properties International - Berlin Nord,1.22,1.0,198.0,5.077,2 ,NEUSofort einziehen und wohlfühlen! Sanierte 2-Zimmer-Altbauwohnung an S+U Pankow,https://www.immobilienscout24.de/expose/123038203,13.4030903,52.5660169,,,Pankow (Ortsteil), Berlin,1900.0, Etagenwohnung ,"13187 Berlin Pankow, Pankow (Ortsteil)",,,0.0
102,159,"Maximilianstraße 46, Pankow (Ortsteil), Berlin",109.19,FORTIS Real Estate Investment AG,FORTIS Real Estate Investment AG,1.23,0.0,525.0,4.808,4 ,"Kapitalanlage mit 2,6% Rendite: 4-Zimmer-Altbauwohnung nahe Schönhauser Allee - provisionsfrei!",https://www.immobilienscout24.de/expose/117518988,13.410285513872712,52.56099965,Maximilianstraße,46, Pankow (Ortsteil), Berlin,1908.0, Etagenwohnung ,"13187 Berlin, Pankow (Ortsteil)",,,1.0
101,80,"Maximilianstraße 46, Pankow (Ortsteil), Berlin",56.21,FORTIS Real Estate Investment AG,FORTIS Real Estate Investment AG,1.23,0.0,279.0,4.964,2 ,"Kapitalanlage: Gut geschnittene 2-Zimmer-Altbauwohnung mit 2,6% Rendite!",https://www.immobilienscout24.de/expose/117519350,13.410285513872712,52.56099965,Maximilianstraße,46, Pankow (Ortsteil), Berlin,1908.0, Etagenwohnung ,"13187 Berlin, Pankow (Ortsteil)",,,1.0
100,96,"Maximilianstraße 46, Pankow (Ortsteil), Berlin",63.98,FORTIS Real Estate Investment AG,FORTIS Real Estate Investment AG,1.23,0.0,309.0,4.83,2 ,"Kapitalanlage mit 2,6% Rendite: 2-Zimmer-Altbauwohnung in Berlin-Pankow - provisionsfrei!",https://www.immobilienscout24.de/expose/117519118,13.410285513872712,52.56099965,Maximilianstraße,46, Pankow (Ortsteil), Berlin,1908.0, Etagenwohnung ,"13187 Berlin, Pankow (Ortsteil)",,,1.0
103,36,"Damerowstraße 10A, Pankow (Ortsteil), Berlin",44.5,von privat,,1.24,0.0,198.0,4.449,2 ,"Bezugsfreie Attraktive, sanierte 2-Zimmer-Wohnung zum Kauf in der Nähe S+U2 Pankow",https://www.immobilienscout24.de/expose/122129338,13.4179876,52.5722653,Damerowstraße,10A, Pankow (Ortsteil), Berlin,1930.0, Etagenwohnung ,"13187 Berlin, Pankow (Ortsteil)",1.0, zuletzt 2001 ,1.0
104,202,"Niederschönhausen, Berlin",141.0,VON POLL IMMOBILIEN Shop Berlin-Pankow,von Poll Immobilien - Ulf Sobeck,1.26,1.0,845.0,5.9929999999999986,4 ,NEUBlick ins Grüne - hochwertige Vierraumwohnung mit großer Terrasse in Niederschönhausen,https://www.immobilienscout24.de/expose/122893077,13.401397,52.5858062,,,Niederschönhausen, Berlin,2009.0, Etagenwohnung ,"13156 Berlin, Niederschönhausen",1.0,,0.0
105,158,"Pankow (Ortsteil), Berlin",89.0,   IMMOBERLIN.DE,IMMOBERLIN Carsten D. Topel,1.27,1.0,520.0,5.843,3 ,NEUIMMOBERLIN.DE -  Charmante Altbauwohnung mit Loggia in beliebter Lage,https://www.immobilienscout24.de/expose/123535061,13.4030903,52.5660169,,,Pankow (Ortsteil), Berlin,1906.0, Etagenwohnung ,"13187 Berlin, Pankow (Ortsteil)",,,0.0
106,156,"Pankow (Ortsteil), Berlin",87.0,Herr J. Czapla,GS Holding GmbH,1.28,1.0,504.6,5.8,3 ,"NEUprovisionsfreie 3-Zimmer-Altabuwohnung mit begehbaren Kleiderschrank, Balkon in ruhiger Lage",https://www.immobilienscout24.de/expose/123681541,13.4030903,52.5660169,,,Pankow (Ortsteil), Berlin,1905.0, Etagenwohnung ,"13187 Berlin, Pankow (Ortsteil)",1.0, zuletzt 2015 ,0.0
107,94,"Blankenburger Str. 6, Niederschönhausen, Berlin",77.23,Team Blankenburger,EuV Projekte Berlin GmbH,1.32,0.0,308.0,3.988,3 ,"Bezugsfreie Altbauwohnung | 2. OG, 3 Zi., Balkon, Tageslichtbad",https://www.immobilienscout24.de/expose/118487996,13.4060388,52.5803546,Blankenburger Str.,6, Niederschönhausen, Berlin,1905.0, Etagenwohnung ,"13156 Berlin, Niederschönhausen",1.0,,1.0
108,93,"Gesundbrunnen, Berlin",78.0,Herr Sören Wangler,IBV Immobilien Beratung Vertrieb GmbH,1.32,0.0,299.0,3.833,3 ,Gepflegte und zentral gelegene 3 Zimmerwohnung nahe der Panke,https://www.immobilienscout24.de/expose/120304447,13.384846,52.5509201,,,Gesundbrunnen, Berlin,1968.0,,"13359 Berlin, Gesundbrunnen",1.0,,0.0
109,24,"Blankenburger Str. 6, Niederschönhausen, Berlin",52.04,Team Blankenburger,EuV Projekte Berlin GmbH,1.32,0.0,175.0,3.363,2 ,Vermietete Kapitalanlage in Niederschönhausen,https://www.immobilienscout24.de/expose/121777117,13.4060388,52.5803546,Blankenburger Str.,6, Niederschönhausen, Berlin,1905.0, Etagenwohnung ,"13156 Berlin, Niederschönhausen",1.0,,1.0
110,87,"Blankenburger Str. 6, Niederschönhausen, Berlin",75.98,Team Blankenburger,EuV Projekte Berlin GmbH,1.32,0.0,298.0,3.922,3 ,Wohnen im Altbau in Niederschönhausen,https://www.immobilienscout24.de/expose/122252237,13.4060388,52.5803546,Blankenburger Str.,6, Niederschönhausen, Berlin,1905.0, Etagenwohnung ,"13156 Berlin, Niederschönhausen",1.0,,1.0
111,70,"Blankenburger Str. 6, Niederschönhausen, Berlin",77.04,Team Blankenburger,EuV Projekte Berlin GmbH,1.32,0.0,259.0,3.362,2 ,Vermietete Altbauwohnung in Pankow,https://www.immobilienscout24.de/expose/121777441,13.4060388,52.5803546,Blankenburger Str.,6, Niederschönhausen, Berlin,1905.0, Etagenwohnung ,"13156 Berlin, Niederschönhausen",1.0,,1.0
113,49,"Pankow (Ortsteil), Berlin",63.99,Firma Rüdrich Immobilien,Rüdrich Immobilien,1.35,1.0,220.0,3.438,2 ,NEUAttraktive Kapitalanlage! 2 Zimmer Dachgeschosswohnung in Pankow!,https://www.immobilienscout24.de/expose/123335687,13.4030903,52.5660169,,,Pankow (Ortsteil), Berlin,1908.0, Dachgeschoss ,"13189 Berlin, Pankow (Ortsteil)",,,0.0
112,98,"Kissingenstraße 11, Pankow (Ortsteil), Berlin",72.49,Herr Jimmy Jakobsen,Berlinmaegleren GmbH,1.35,0.0,319.0,4.401,3 ,"Einzugsbereite, geschmackvoll renovierte Familienwohnung im schönen Pankow",https://www.immobilienscout24.de/expose/121345548,13.4191655,52.5667067,Kissingenstraße,11, Pankow (Ortsteil), Berlin,1908.0, Hochparterre ,"13189 Berlin, Pankow, Pankow (Ortsteil)",,,1.0
114,151,"Niederschönhausen, Berlin",111.0,Frau Christina Haupt,KORDES IMMOBILIEN,1.36,1.0,498.0,4.4860000000000015,4 ,NEUKORDES IMMOBILIEN: Maisonettewohnung mit Terrasse und Gartenanteil,https://www.immobilienscout24.de/expose/123337196,13.4185589,52.5827678,,,Niederschönhausen, Berlin,2000.0, Maisonette ,"13156 Berlin - Niederschönhausen, Berlin",2.0,,0.0
115,29,"Pankow (Ortsteil), Berlin",51.25,Ihr McMakler Team,McMakler GmbH,1.41,0.0,184.0,3.59,2 ,Renditestark und sehr gepflegt: Ideale Kapitalanlage nahe dem Schloßpark in Berlin-Pankow,https://www.immobilienscout24.de/expose/122255538,13.4030903,52.5660169,,,Pankow (Ortsteil), Berlin,1910.0,,"13187 Berlin, Pankow (Ortsteil)",1.0,,0.0
116,11,"Reinickendorf (Ortsteil), Berlin",75.0,   IMMOBERLIN.DE,IMMOBERLIN Carsten D. Topel,1.41,1.0,165.0,2.2,3 ,"NEUIMMOBERLIN.DE - Nur 2.200,- €/m2! Vermietete Wohnung mit Loggia – Top-Kapitalanlage mit Potential",https://www.immobilienscout24.de/expose/123081888,13.3455963,52.5711856,,,Reinickendorf (Ortsteil), Berlin,1968.0, Etagenwohnung ,"13409 Berlin, Reinickendorf (Ortsteil)",,,0.0
117,162,"Niederschönhausen, Berlin",140.65,Frau Carolin Klaue,BSK Immobilien GmbH,1.44,1.0,549.0,3.903,4 ,NEU4-Zimmer-Wohnung als Kapitalanlage mit Personenaufzug in Berlin-Niederschönhausen,https://www.immobilienscout24.de/expose/123396604,13.401397,52.5858062,,,Niederschönhausen, Berlin,1902.0, Etagenwohnung ,"13156 Berlin, Niederschönhausen",2.0, zuletzt 2008 ,0.0
118,32,"Pankow (Ortsteil), Berlin",48.19,Frau Mihaela Dulic,Postbank Immobilien GmbH - FG Berlin,1.52,0.0,190.0,3.943,2 ,2-Zimmer ETW mit Balkon vermietet,https://www.immobilienscout24.de/expose/121871565,13.4030903,52.5660169,,,Pankow (Ortsteil), Berlin,1930.0, Etagenwohnung ,"13189 Berlin, Pankow (Ortsteil)",1.0, zuletzt 2013 ,0.0
